entry,name,signature,status,chunk
"1800026a0","getASIOBlockNum","uint __fastcall getASIOBlockNum(PVOID param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002790","asioStart","uint __fastcall asioStart(void)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002820","asioStop","uint __fastcall asioStop(void)","OK","cmASIO.dll.decompiled.part-0001.c"
"1800028b0","getASIOBaseInputChannel","uint __fastcall getASIOBaseInputChannel(PVOID param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"1800029a0","getASIOBaseOutputChannel","uint __fastcall getASIOBaseOutputChannel(PVOID param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002a90","getASIOInputMode","uint __fastcall getASIOInputMode(PVOID param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002b80","GetCMasioVersion","undefined8 __fastcall GetCMasioVersion(void)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002ba0","__security_check_cookie","void __cdecl __security_check_cookie(uintptr_t _StackCookie)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002bc0","FUN_180002bc0","undefined __fastcall FUN_180002bc0(void)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002bd0","FUN_180002bd0","undefined __fastcall FUN_180002bd0(size_t param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002c20","free","void __cdecl free(void * _Memory)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002c30","thunk_FUN_180002bd0","undefined __fastcall thunk_FUN_180002bd0(size_t param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002c40","FUN_180002c40","ulonglong __fastcall FUN_180002c40(undefined8 param_1, int param_2, longlong param_3)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002ca0","FUN_180002ca0","undefined8 __fastcall FUN_180002ca0(undefined8 param_1, undefined8 param_2)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002db0","FUN_180002db0","ulonglong __fastcall FUN_180002db0(byte param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002e50","FUN_180002e50","ulonglong __fastcall FUN_180002e50(undefined8 param_1, int param_2, longlong param_3)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002f90","entry","undefined __fastcall entry(undefined8 param_1, int param_2, longlong param_3)","OK","cmASIO.dll.decompiled.part-0001.c"
"180002fd0","FUN_180002fd0","undefined8 * __fastcall FUN_180002fd0(undefined8 * param_1, longlong param_2)","OK","cmASIO.dll.decompiled.part-0001.c"
"180003010","FUN_180003010","undefined8 * __fastcall FUN_180003010(undefined8 * param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"180003040","FUN_180003040","undefined8 * __fastcall FUN_180003040(undefined8 * param_1, longlong param_2)","OK","cmASIO.dll.decompiled.part-0001.c"
"180003080","FUN_180003080","undefined8 * __fastcall FUN_180003080(undefined8 * param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"1800030b0","exception","undefined __thiscall exception(exception * this, exception * param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"180003110","FUN_180003110","undefined8 * __fastcall FUN_180003110(undefined8 * param_1, ulonglong param_2)","OK","cmASIO.dll.decompiled.part-0001.c"
"180003160","FUN_180003160","noreturn undefined __fastcall FUN_180003160(void)","OK","cmASIO.dll.decompiled.part-0001.c"
"180003180","FUN_180003180","noreturn undefined __fastcall FUN_180003180(void)","OK","cmASIO.dll.decompiled.part-0001.c"
"1800031a0","FUN_1800031a0","char * __fastcall FUN_1800031a0(longlong param_1)","OK","cmASIO.dll.decompiled.part-0001.c"
"1800031c0","free","void __cdecl free(void * _Memory)","OK","cmASIO.dll.decompiled.part-0001.c"
"1800031d0","FUN_1800031d0","undefined __fastcall FUN_1800031d0(void)","OK","cmASIO.dll.decompiled.part-0001.c"
"180003290","FUN_180003290","undefined __fastcall FUN_180003290(void)","OK","cmASIO.dll.decompiled.part-0001.c"
