entry,name,signature,status,chunk
"180005680","get_next_power_two","int __fastcall get_next_power_two(int param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"1800056b0","spectral_features_initialize","undefined8 * __fastcall spectral_features_initialize(uint param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180005710","spectral_features_free","undefined __fastcall spectral_features_free(undefined8 * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180005740","get_power_spectrum","undefined8 __fastcall get_power_spectrum(undefined8 * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180005750","get_spectral_feature","longlong __fastcall get_spectral_feature(longlong * param_1, float * param_2, uint param_3, int param_4)","OK","specbleach.dll.decompiled.part-0001.c"
"1800058d0","spectral_trailing_buffer_initialize","uint * __fastcall spectral_trailing_buffer_initialize(uint param_1, uint param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180005920","spectral_trailing_buffer_push_back","bool __fastcall spectral_trailing_buffer_push_back(uint * param_1, void * param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180005980","get_fft_window","ulonglong __fastcall get_fft_window(longlong param_1, uint param_2, uint param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180005c30","initialize_spectrum_with_value","undefined __fastcall initialize_spectrum_with_value(longlong param_1, uint param_2, undefined4 param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180005ca0","max_spectral_value","undefined __fastcall max_spectral_value(longlong param_1, uint param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180005d50","min_spectral_value","undefined __fastcall min_spectral_value(longlong param_1, uint param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180005e00","min_spectrum","undefined __fastcall min_spectrum(ulonglong param_1, ulonglong param_2, uint param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180005f80","max_spectrum","undefined __fastcall max_spectrum(ulonglong param_1, ulonglong param_2, uint param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180006100","direct_matrix_to_vector_spectral_convolution","undefined __fastcall direct_matrix_to_vector_spectral_convolution(longlong param_1, longlong param_2, longlong param_3, uint param_4)","OK","specbleach.dll.decompiled.part-0001.c"
"180006210","fft_bin_to_freq","float __fastcall fft_bin_to_freq(uint param_1, uint param_2, uint param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180006230","freq_to_fft_bin","longlong __fastcall freq_to_fft_bin(float param_1, uint param_2, uint param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180006260","spectral_flux","float __fastcall spectral_flux(longlong param_1, longlong param_2, uint param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180006460","get_rolling_mean_spectrum","bool __fastcall get_rolling_mean_spectrum(longlong param_1, longlong param_2, uint param_3, uint param_4)","OK","specbleach.dll.decompiled.part-0001.c"
"180006680","get_rolling_median_spectrum","ulonglong __fastcall get_rolling_median_spectrum(longlong param_1, longlong param_2, ulonglong param_3, uint param_4)","OK","specbleach.dll.decompiled.part-0001.c"
"180006a90","__chkstk","undefined __fastcall __chkstk(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180006af0","FUN_180006af0","noreturn undefined __fastcall FUN_180006af0(longlong param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180006b10","FUN_180006b10","undefined __fastcall FUN_180006b10(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180006be4","FUN_180006be4","undefined __fastcall FUN_180006be4(PCONTEXT param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180006c58","__raise_securityfailure","undefined __fastcall __raise_securityfailure(_EXCEPTION_POINTERS * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180006c8c","FUN_180006c8c","undefined8 __fastcall FUN_180006c8c(undefined8 param_1, undefined8 param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180006da4","FUN_180006da4","undefined1 __fastcall FUN_180006da4(undefined8 param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180006e28","FUN_180006e28","ulonglong __fastcall FUN_180006e28(undefined8 param_1, int param_2, longlong param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180006e78","FUN_180006e78","int __fastcall FUN_180006e78(HMODULE param_1, int param_2, longlong param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180006fa0","entry","undefined __fastcall entry(HMODULE param_1, int param_2, longlong param_3)","OK","specbleach.dll.decompiled.part-0001.c"
"180006fe0","FUN_180006fe0","undefined __fastcall FUN_180006fe0(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007090","FUN_180007090","undefined8 __fastcall FUN_180007090(HMODULE param_1, int param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"1800070b4","FUN_1800070b4","undefined __fastcall FUN_1800070b4(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800070c4","FUN_1800070c4","undefined __fastcall FUN_1800070c4(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800070d0","FUN_1800070d0","undefined __fastcall FUN_1800070d0(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800070ec","FUN_1800070ec","undefined * __fastcall FUN_1800070ec(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800070f4","FUN_1800070f4","undefined * __fastcall FUN_1800070f4(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800070fc","FUN_1800070fc","ulonglong __fastcall FUN_1800070fc(longlong param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180007194","__scrt_acquire_startup_lock","undefined8 __fastcall __scrt_acquire_startup_lock(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800071d0","__scrt_release_startup_lock","undefined __fastcall __scrt_release_startup_lock(char param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"1800071f4","FUN_1800071f4","undefined8 __fastcall FUN_1800071f4(int param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180007230","__scrt_uninitialize_crt","undefined1 __fastcall __scrt_uninitialize_crt(undefined8 param_1, char param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"18000725c","FUN_18000725c","undefined8 __fastcall FUN_18000725c(uint param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"1800072e8","__scrt_dllmain_exception_filter","undefined __fastcall __scrt_dllmain_exception_filter(undefined8 param_1, int param_2, undefined8 param_3, undefined * param_4, undefined4 param_5, undefined8 param_6)","OK","specbleach.dll.decompiled.part-0001.c"
"180007348","FUN_180007348","bool __fastcall FUN_180007348(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007360","__scrt_dllmain_after_initialize_c","undefined8 __fastcall __scrt_dllmain_after_initialize_c(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007394","__scrt_dllmain_uninitialize_c","undefined __fastcall __scrt_dllmain_uninitialize_c(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800073c4","FUN_1800073c4","undefined __fastcall FUN_1800073c4(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800073d8","FUN_1800073d8","undefined1 __fastcall FUN_1800073d8(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007400","FUN_180007400","undefined1 __fastcall FUN_180007400(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007418","FUN_180007418","undefined * __fastcall FUN_180007418(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007420","FUN_180007420","undefined __fastcall FUN_180007420(void)","OK","specbleach.dll.decompiled.part-0001.c"
"18000742c","FUN_18000742c","noreturn undefined __fastcall FUN_18000742c(undefined4 param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180007578","FUN_180007578","undefined __fastcall FUN_180007578(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800075b4","FUN_1800075b4","undefined __fastcall FUN_1800075b4(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800075f0","_guard_check_icall","undefined __fastcall _guard_check_icall(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800075f4","FUN_1800075f4","undefined8 __fastcall FUN_1800075f4(void)","OK","specbleach.dll.decompiled.part-0001.c"
"18000788c","FUN_18000788c","undefined8 __fastcall FUN_18000788c(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007894","__scrt_is_ucrt_dll_in_use","bool __fastcall __scrt_is_ucrt_dll_in_use(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800078a0","FUN_1800078a0","undefined1 __fastcall FUN_1800078a0(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800078a4","FUN_1800078a4","undefined8 __fastcall FUN_1800078a4(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800078c0","_guard_dispatch_icall","undefined __fastcall _guard_dispatch_icall(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800078e0","_guard_dispatch_icall","undefined __fastcall _guard_dispatch_icall(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800078e6","FUN_1800078e6","undefined __fastcall FUN_1800078e6(undefined8 param_1, longlong param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"1800078fd","FUN_1800078fd","undefined __fastcall FUN_1800078fd(undefined8 param_1, longlong param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180007916","FUN_180007916","undefined __fastcall FUN_180007916(void)","OK","specbleach.dll.decompiled.part-0001.c"
"18000792a","FUN_18000792a","undefined __fastcall FUN_18000792a(undefined8 * param_1, longlong param_2)","OK","specbleach.dll.decompiled.part-0001.c"
"180007960","FUN_180007960","bool __fastcall FUN_180007960(undefined8 * param_1)","OK","specbleach.dll.decompiled.part-0001.c"
"180007980","fftwf_malloc","undefined fftwf_malloc(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007990","fftwf_plan_r2r_1d","undefined fftwf_plan_r2r_1d(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800079a0","fftwf_free","undefined fftwf_free(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800079b0","fftwf_destroy_plan","undefined fftwf_destroy_plan(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800079c0","fftwf_execute","undefined fftwf_execute(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800079e0","__std_type_info_destroy_list","undefined __std_type_info_destroy_list(void)","OK","specbleach.dll.decompiled.part-0001.c"
"1800079f0","memcpy","void * __cdecl memcpy(void * _Dst, void * _Src, size_t _Size)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a00","memmove","void * __cdecl memmove(void * _Dst, void * _Src, size_t _Size)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a10","memset","void * __cdecl memset(void * _Dst, int _Val, size_t _Size)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a20","_cexit","void __cdecl _cexit(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a30","_configure_narrow_argv","undefined _configure_narrow_argv(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a40","_execute_onexit_table","undefined _execute_onexit_table(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a50","_initialize_narrow_environment","undefined _initialize_narrow_environment(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a60","_initialize_onexit_table","undefined _initialize_onexit_table(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a70","_initterm","undefined _initterm(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a80","_initterm_e","undefined _initterm_e(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007a90","_seh_filter_dll","undefined _seh_filter_dll(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007aa0","ceilf","float __cdecl ceilf(float _X)","OK","specbleach.dll.decompiled.part-0001.c"
"180007ab0","exp2f","undefined exp2f(void)","OK","specbleach.dll.decompiled.part-0001.c"
"180007ac0","roundf","undefined roundf(void)","OK","specbleach.dll.decompiled.part-0001.c"
