entry,name,signature,status,chunk
"1800044d0","Pa_IsStreamStopped","undefined __fastcall Pa_IsStreamStopped(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004500","Pa_OpenDefaultStream","ulonglong __fastcall Pa_OpenDefaultStream(longlong * param_1, int param_2, int param_3, undefined4 param_4, double param_5, int param_6, longlong param_7, undefined8 param_8)","OK","PA19.dll.decompiled.part-0001.c"
"1800045f0","Pa_OpenStream","ulonglong __fastcall Pa_OpenStream(longlong * param_1, int * param_2, int * param_3, double param_4, int param_5, uint param_6, longlong param_7, undefined8 param_8)","OK","PA19.dll.decompiled.part-0001.c"
"1800047b0","Pa_ReadStream","undefined8 __fastcall Pa_ReadStream(int * param_1, longlong param_2, int param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180004850","Pa_SetStreamFinishedCallback","undefined8 __fastcall Pa_SetStreamFinishedCallback(int * param_1, undefined8 param_2)","OK","PA19.dll.decompiled.part-0001.c"
"1800048a0","Pa_StartStream","undefined8 __fastcall Pa_StartStream(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"1800048f0","Pa_StopStream","undefined8 __fastcall Pa_StopStream(int * param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004930","Pa_Terminate","undefined8 __fastcall Pa_Terminate(void)","OK","PA19.dll.decompiled.part-0001.c"
"180004970","Pa_WriteStream","undefined8 __fastcall Pa_WriteStream(int * param_1, longlong param_2, int param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180004a10","FUN_180004a10","undefined __fastcall FUN_180004a10(longlong param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004a50","FUN_180004a50","undefined8 __fastcall FUN_180004a50(uint param_1)","OK","PA19.dll.decompiled.part-0001.c"
"180004a90","FUN_180004a90","undefined __fastcall FUN_180004a90(void)","OK","PA19.dll.decompiled.part-0001.c"
"180004b00","FUN_180004b00","undefined8 __fastcall FUN_180004b00(int * param_1, int * param_2, double param_3, int param_4, uint param_5, longlong param_6, longlong * param_7, int * param_8, int * param_9)","OK","PA19.dll.decompiled.part-0001.c"
"180004d50","FUN_180004d50","int __fastcall FUN_180004d50(uint * param_1, int * param_2, longlong param_3, int param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180004f40","FUN_180004f40","int __fastcall FUN_180004f40(uint * param_1, int * param_2, longlong param_3, uint param_4)","OK","PA19.dll.decompiled.part-0001.c"
"180005180","FUN_180005180","int __fastcall FUN_180005180(uint * param_1, int * param_2, int param_3)","OK","PA19.dll.decompiled.part-0001.c"
"180005570","FUN_180005570","uint __fastcall FUN_180005570(uint param_1, uint param_2)","OK","PA19.dll.decompiled.part-0001.c"
